titulo,fuente,fecha_publicacion,url,es_paro_docente,hay_suspension_clases,ubicacion_bogota,ubicacion_Colombia,duracion_dias,organizaciones_sindicales,razones_paro,costo_mencionado,justificacion_paro,resumen,fecha_paro,tipo_movilizacion,ubicacion,descripcion,periodo_busqueda,fecha_extraccion,fuente_oficial
¿Habrá clases por el Paro Nacional de este 28 y 29 de mayo?,360 Radio,Hace 5 meses,https://360radio.com.co/habra-clases-por-el-paro-nacional-de-este-28-y-29-de-mayo/184753/&ved=2ahUKEwjQwYvpl9qQAxViqZUCHTtmMPQQxfQBegQIAxAC&usg=AOvVaw2vVfA2kfFu3CTnoYftIvxx,False,False,False,False,,[],,,"No se menciona ninguna suspensión de clases programadas, por lo que no se puede considerar un paro docente verdadero.","La noticia no aborda un paro docente, sino que se centra en otros temas políticos y económicos en Colombia.",,,"{'pais': 'Colombia', 'ciudad': '', 'localidades': []}","El paro nacional convocado por las centrales obreras CUT, CGT y CTC para el 28 y 29 de mayo de 2025 sigue en pie, pero el impacto sobre el calendario...",paro maestros Bogotá 2023,2025-11-04 23:36:19,media
"Maestros de Fecode estarán en paro de 24 horas este jueves 30 de octubre: Salud y sobrecostos del Fomag, entre las principales razones",ELTIEMPO.COM,Hace 6 días,https://www.eltiempo.com/vida/educacion/maestros-de-fecode-estaran-en-paro-de-24-horas-este-jueves-30-de-octubre-salud-y-sobrecostsos-del-fomag-entre-las-principales-razones-3504307&ved=2ahUKEwj775Xrl9qQAxXxlpUCHeyQHdIQxfQBegQICBAC&usg=AOvVaw2ksAkx5A773CqOhz2EuYWd,True,True,True,True,1.0,['FECODE'],Demandas relacionadas con la salud y sobrecostos del Fomag.,,"Se trata de un paro de 24 horas, lo que implica la suspensión de clases programadas.","Fecode convocó un paro de 24 horas para el 30 de octubre, centrado en problemas de salud y costos del Fomag.",2023-10-30,paro docente,"{'pais': 'Colombia', 'ciudad': 'Bogotá', 'localidades': []}","Según Martha Alfonso, ejecutiva de Fecode, la jornada no es en contra del modelo de salud sino de la manera en que este se ha aplicado.",FECODE paro 2023,2025-11-04 23:36:23,FECODE
Fecode confirma paro nacional de 24 horas este 30 de octubre: principales causas de la movilización,El País,Hace 2 semanas,https://www.elpais.com.co/colombia/fecode-confirma-paro-nacional-de-24-horas-este-30-de-octubre-principales-causas-de-la-movilizacion-2217.html&ved=2ahUKEwj775Xrl9qQAxXxlpUCHeyQHdIQxfQBegQIBhAC&usg=AOvVaw0xGY3Wj_VP8brIhZTrmnTG,True,True,True,True,1.0,['FECODE'],Preocupaciones de los maestros del país.,,"Se confirma un paro nacional de 24 horas, lo que implica la suspensión de clases programadas en todo el país.",Fecode ha confirmado un paro nacional de 24 horas el 30 de octubre debido a preocupaciones de los maestros.,2023-10-30,paro docente,"{'pais': 'Colombia', 'ciudad': 'Bogotá', 'localidades': []}","Según la organización, la manifestación se dará por las principales preocupaciones que tienen los maestros del país.",FECODE paro 2023,2025-11-04 23:36:23,FECODE
"Fecode anunció paro nacional de maestros: habrá concentraciones en plazas públicas y vías principales de Bogotá, Medellín y otras ciudades",Infobae,Hace 2 semanas,https://www.infobae.com/colombia/2025/10/21/fecode-anuncia-paro-nacional-con-concentraciones-en-plazas-publicas-y-vias-principales-de-bogota-medellin-y-otras-ciudades/&ved=2ahUKEwj775Xrl9qQAxXxlpUCHeyQHdIQxfQBegQIChAC&usg=AOvVaw11QL5TKMYnWUJ3S-sqy5Xd,True,True,True,True,1.0,['FECODE'],"Mejoras en la prestación de salud para docentes, asignación de recursos públicos para educación y defensa de leyes relacionadas con el magisterio.",,"El paro nacional de maestros anunciado por Fecode implica la suspensión de clases programadas, ya que se menciona que podría afectar la prestación del servicio educativo en más de doce mil instituciones oficiales.","Fecode convoca un paro nacional de 24 horas para exigir mejoras en salud y recursos para la educación, con movilizaciones en varias ciudades del país.",2025-10-30,paro docente,"{'pais': 'Colombia', 'ciudad': 'Bogotá', 'localidades': []}","La interrupción de clases el 30 de octubre responde a la exigencia de mejores condiciones laborales y protección para los docentes, quienes denuncian...",FECODE paro 2023,2025-11-04 23:36:23,Infobae
Fecode convoca paro nacional de maestros para el 30 de octubre por crisis en el Fomag,ADN,Hace 1 mes,https://www.diarioadn.co/noticias/fecode-convoca-paro-nacional-de-maestros-para-el-30-de-octubre-por-crisis-en-el-fomag%2Barticulo%2B70360&ved=2ahUKEwj775Xrl9qQAxXxlpUCHeyQHdIQxfQBegQICRAC&usg=AOvVaw0lN9ckg6KNQuddWsm7rW9h,True,True,True,True,,['FECODE'],Denuncias sobrecostos en la salud del magisterio y exigencias de soluciones a la Fiduprevisora y a las IP.,,"Se trata de un paro nacional convocado por Fecode, lo que implica la suspensión de clases programadas para el 30 de octubre.",Fecode convoca un paro nacional de maestros para el 30 de octubre debido a la crisis en el Fomag y problemas de salud del magisterio.,2023-10-30,paro docente,"{'pais': 'Colombia', 'ciudad': 'Bogotá', 'localidades': []}",El sindicato denuncia sobrecostos en la salud del magisterio y exige soluciones a la Fiduprevisora y a las IP.,FECODE paro 2023,2025-11-04 23:36:23,sindicato
Fecode anuncia paro nacional de 24 horas el próximo 30 de octubre: estas son las principales razones de la manifestación,ELTIEMPO.COM,Hace 1 mes,https://www.eltiempo.com/vida/educacion/fecode-anuncia-paro-nacional-de-24-horas-el-proximo-30-de-octubre-estas-son-las-principales-razones-de-la-manifestacion-3496052&ved=2ahUKEwj775Xrl9qQAxXxlpUCHeyQHdIQxfQBegQIARAC&usg=AOvVaw2-1kHXUnyAf7kQd7T1eQWZ,True,True,True,True,1.0,['FECODE'],Demandas relacionadas con mejoras en las condiciones laborales y salariales de los docentes.,,"Se trata de un paro nacional de 24 horas, lo que implica la suspensión de clases programadas en todo el país.","Fecode ha convocado un paro nacional de 24 horas para el 30 de octubre, buscando mejoras en las condiciones laborales de los docentes.",2023-10-30,paro docente,"{'pais': 'Colombia', 'ciudad': 'Bogotá', 'localidades': []}",La Junta Nacional de la Federación Colombiana de Trabajadores de la Educación (Fecode) votó por amplia mayoría la convocatoria a un paro nacional del...,FECODE paro 2023,2025-11-04 23:36:23,sindicato
Gobierno nacional y sindicatos del sector educación lograron acuerdo tras advertencia de paro nacional,Infobae,Hace 4 meses,https://www.infobae.com/colombia/2025/07/02/gobierno-nacional-y-sindicatos-del-sector-educacion-lograron-acuerdo-tras-advertencia-de-paro-nacional/&ved=2ahUKEwj775Xrl9qQAxXxlpUCHeyQHdIQxfQBegQIBBAC&usg=AOvVaw3DMMSkuUXXUAsqPZr3Qvuf,False,False,False,True,,"['Sintrenal', 'FECODE', 'Usdidea', 'Sindodic', 'Fendidoc', 'Fedetco', 'Utradec']",Inconformidades por el incumplimiento de compromisos salariales y la necesidad de nivelación salarial.,,"No se llevó a cabo un paro docente, ya que se logró un acuerdo antes de la fecha programada para el paro nacional, por lo que no hubo suspensión de clases.","El Gobierno y sindicatos del sector educativo alcanzaron un acuerdo que evitó un paro nacional programado, abordando temas de nivelación salarial y otros beneficios para los docentes.",2025-07-14,negociación y acuerdo,"{'pais': 'Colombia', 'ciudad': None, 'localidades': None}","El pacto incluye la creación de una mesa técnica para criterios administrativos, el fortalecimiento de la planta de personal y la participación sin...",FECODE paro 2023,2025-11-04 23:36:23,"media, Infobae"
Fecode anuncia paro por crisis en el nuevo modelo de salud del magisterio,consultorsalud,Hace 7 meses,https://consultorsalud.com/fecode-anuncia-paro-crisis-modelo-salud-magiste/&ved=2ahUKEwj775Xrl9qQAxXxlpUCHeyQHdIQxfQBegQIBRAC&usg=AOvVaw0AghLnIyO-kKlqQ2In5EwT,False,False,True,True,,['FECODE'],Cuestionamientos sobre el rol de FECODE en el nuevo modelo de salud y su impacto en la estabilidad de la salud docente.,,"No se menciona la suspensión de clases programadas, solo se habla de una veeduría que llama a un paro permanente, lo que sugiere una movilización sin interrupción de actividades educativas.","La veeduría del Magisterio ha llamado a un paro permanente, cuestionando a FECODE por su papel en el nuevo modelo de salud que afecta a los docentes.",,llamado a paro permanente,"{'pais': 'Colombia', 'ciudad': 'Bogotá', 'localidades': []}","El próximo 31 de marzo, la Federación Colombiana de Educadores (Fecode) convocará un paro nacional para protestar por las fallas en el régimen especial de...",FECODE paro 2023,2025-11-04 23:36:23,media
Fecode se une a marchas del 18 de marzo en Colombia: exigen reforma laboral y mejoras en salud,consultorsalud,Hace 7 meses,https://consultorsalud.com/fecode-marchas-del-18-de-marzo-en-colombia/&ved=2ahUKEwj775Xrl9qQAxXxlpUCHeyQHdIQxfQBegQIBxAC&usg=AOvVaw0CIg2zO-ZAY07Q1tVq57hJ,False,False,True,True,,['FECODE'],Cuestionamientos sobre el rol de FECODE en el nuevo modelo de salud y su impacto en la estabilidad de la salud docente.,,"No se menciona una suspensión de clases programadas, sino que se habla de una veeduría que llama a un paro permanente, lo que sugiere una intención de movilización sin que se haya concretado en un paro efectivo.","La veeduría del Magisterio ha llamado a un paro permanente, cuestionando a FECODE por su papel en el nuevo modelo de salud que afecta a los docentes.",,llamado a paro permanente,"{'pais': 'Colombia', 'ciudad': 'Bogotá', 'localidades': []}","El 18 de marzo, miles de docentes y trabajadores de diferentes sectores en Colombia saldrán a las calles en una jornada de movilización convocada por la...",FECODE paro 2023,2025-11-04 23:36:23,media
Fecode anuncia movilizaciones para este 23 de octubre en varias regiones del país: ¿por qué?,ELTIEMPO.COM,Hace 12 meses,https://www.eltiempo.com/vida/educacion/fecode-anuncia-movilizaciones-para-este-23-de-octubre-en-varias-regiones-del-pais-por-que-3391890&ved=2ahUKEwj775Xrl9qQAxXxlpUCHeyQHdIQxfQBegQIAhAC&usg=AOvVaw2L3DtUUpxRmsVf7Kop-iXp,False,False,True,True,,['FECODE'],Las razones específicas no se mencionan en el texto proporcionado.,,"La noticia menciona movilizaciones y un punto de encuentro, pero no indica que haya suspensión de clases programadas, por lo que no se considera un paro docente verdadero.","Fecode ha anunciado movilizaciones para el 23 de octubre en varias regiones, con un punto de encuentro en Bogotá.",2023-10-23,movilización,"{'pais': 'Colombia', 'ciudad': 'Bogotá', 'localidades': ['Parque Nacional']}","La federación indicó que el punto de encuentro en Bogotá será en el Parque Nacional a partir de las 9:00 a. m. Además, habrá una velatón en el CNE a las...",FECODE paro 2023,2025-11-04 23:36:23,media
"Por culpa del paro docente de junio, hasta el 15 de julio regresarán los estudiantes de vacaciones en Boyacá",Boyacá 7 Días,Hace 15 meses,https://boyaca7dias.com.co/2024/07/05/por-culpa-del-paro-docente-de-junio-hasta-el-15-de-julio-regresaran-los-estudiantes-de-vacaciones-en-boyaca/&ved=2ahUKEwj775Xrl9qQAxXxlpUCHeyQHdIQxfQBegQIAxAC&usg=AOvVaw1ayULyXi1ymNAKHYANB4WR,True,True,False,True,,[],No se especifican las razones del paro en el texto proporcionado.,,"Se menciona un paro docente que ha llevado a la suspensión de clases programadas, lo que cumple con la definición de un paro verdadero.","El paro docente en Boyacá ha provocado que los estudiantes regresen de vacaciones hasta el 15 de julio, afectando el calendario escolar.",,paro docente,"{'pais': 'Colombia', 'ciudad': 'Boyacá'}",Por resolución se traslada la Semana de Desarrollo Institucional programada para el mes de diciembre y ahora se realizará del 8 al 14 de julio.,FECODE paro 2023,2025-11-04 23:36:23,media
"Trabajadores anuncian toma y cierre del Ministerio de Educación, posible paro afectaría 7.500 colegios",La Patria,Hace 1 mes,https://www.lapatria.com/educacion/trabajadores-anuncian-toma-y-cierre-del-ministerio-de-educacion-posible-paro-afectaria&ved=2ahUKEwiqvZztl9qQAxWZs5UCHU6UEHUQxfQBegQIBBAC&usg=AOvVaw2zQCjiAD9QLtGl8owV6iCg,True,True,False,True,3.0,[],Demandas relacionadas con la salud y la vida de los docentes.,,"Se menciona un paro de tres días que afectó a los colegios, lo que indica que hubo suspensión de clases programadas.","Se anuncia un nuevo paro que podría afectar a 7.500 colegios, tras un paro previo de tres días en el Eje Cafetero.",,paro docente,"{'pais': 'Colombia', 'ciudad': None, 'localidades': None}","Después del paro de tres días (septiembre 3, 4 y 5) de los profesores en el Eje Cafetero, por la salud y la vida, se anuncia uno nuevo que afectaría a miles...",huelga de profesores Colombia 2023,2025-11-04 23:36:28,media
María Fernanda Cabal le pidió al ministro de Educación garantizar el servicio educativo por paro de maestros: “7.000 colegios públicos podrían verse afectados”,Infobae,Hace 4 meses,https://www.infobae.com/colombia/2025/07/02/maria-fernanda-cabal-radico-una-solicitud-de-intervencion-al-ministro-de-educacion-para-que-garantice-servicio-educativo-por-paro-del-sintrenal/&ved=2ahUKEwiqvZztl9qQAxWZs5UCHU6UEHUQxfQBegQICBAC&usg=AOvVaw28iOok3HRgtbCl5ztwzPaJ,True,True,False,True,,['Sintrenal'],Falta de cumplimiento de acuerdos por parte del Ministerio de Educación.,,El paro docente es considerado verdadero porque se menciona que habrá una huelga nacional indefinida que podría llevar a la suspensión de clases en numerosas escuelas públicas.,"El sindicato Sintrenal ha convocado un paro nacional indefinido a partir del 14 de julio de 2025, lo que podría afectar a 7.000 colegios públicos en Colombia debido a incumplimientos del Ministerio de Educación.",2025-07-14,paro docente,"{'pais': 'Colombia', 'ciudad': None, 'localidades': None}",La legisladora instó al jefe de la cartera de Educación a tomar medidas urgentes para asegurar el acceso a la enseñanza en instituciones públicas ante el...,huelga de profesores Colombia 2023,2025-11-04 23:36:28,Infobae
Los conflictos sociales paralizan a Panamá,EL PAÍS,Hace 5 meses,https://elpais.com/america/2025-05-29/los-conflictos-sociales-paralizan-a-panama.html&ved=2ahUKEwiqvZztl9qQAxWZs5UCHU6UEHUQxfQBegQIChAC&usg=AOvVaw2MvgstkqIcTnL_oqsnWkhN,False,False,False,False,,['Suntracs'],"Rechazo a una reforma del sistema de pensiones, acuerdo con EE.UU. sobre bases militares y reactivación de una mina cerrada por la Corte Suprema.",,"No se menciona la suspensión de clases programadas, sino que se habla de huelgas y movilizaciones en general, lo que indica que no se trata de un paro docente verdadero.","Panamá enfrenta una crisis social con movilizaciones masivas en rechazo a reformas y políticas del gobierno, sin que se haya declarado un paro docente que implique suspensión de clases.",,huelga nacional y movilizaciones,"{'pais': 'Panamá', 'ciudad': 'Ciudad de Panamá', 'localidades': []}","Panamá vive estos días una crisis nunca vista desde el retorno de la democracia en 1989. A finales de abril, sindicatos obreros y gremios docentes iniciaron...",huelga de profesores Colombia 2023,2025-11-04 23:36:28,"media, EL PAÍS"
"Paro nacional 28 y 29 mayo: quiénes, dónde y por qué marchan en Colombia",Radio Nacional de Colombia,Hace 5 meses,https://www.radionacional.co/actualidad/paro-nacional-28-y-29-mayo-quienes-donde-y-por-que-marchan-en-colombia&ved=2ahUKEwiqvZztl9qQAxWZs5UCHU6UEHUQxfQBegQIBhAC&usg=AOvVaw0rrIw2_1-I0xnkBuy2BW99,False,False,False,True,2.0,[],Rechazo al hundimiento de la consulta popular y la reforma laboral.,,"No se menciona la suspensión de clases, solo se habla de un paro nacional en el que se marchará, lo que indica que no es un paro docente verdadero.",Colombia se prepara para un paro nacional los días 28 y 29 de mayo de 2025 en rechazo a la consulta popular y la reforma laboral.,2025-05-28,marcha,"{'pais': 'Colombia', 'ciudad': None, 'localidades': []}","Este 28 y 29 de mayo de 2025, Colombia se prepara para un paro nacional en rechazo al hundimiento de la consulta popular y la reforma laboral.",huelga de profesores Colombia 2023,2025-11-04 23:36:28,media
